uri,label,wkt
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1005_mp_upgrade_3a_Pin_m2p0_m523p0,th1005_mp_upgrade_3a,POINT (318.11810866295 -406.39916189650353)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1005_mp_upgrade_3a_Pin_m9p0_m511p0,th1005_mp_upgrade_3a,POINT (317.3523497494161 -405.08643236474694)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1005_mp_upgrade_3c_Pin_1341p0_236p0,th1005_mp_upgrade_3c,POINT (465.03442593096605 -323.36901901289895)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1005_mp_upgrade_3c_Pin_1341p0_248p0,th1005_mp_upgrade_3c,POINT (465.03442593096605 -322.05628948114236)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_armor_set_Pin_1487p0_2034p0,th1007_mp_armor_set,POINT (481.0059689846744 -126.67837750470247)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_crossbow_Pin_m1840p0_1101p0,th1007_mp_crossbow,POINT (117.05169679503234 -228.74309859877772)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_silver_sword_Pin_332p0_812p0,th1007_mp_silver_sword,POINT (354.65574825157057 -260.3580014885824)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_steel_sword_Pin_638p0_m803p0,th1007_mp_steel_sword,POINT (388.13035218605523 -437.02951763749076)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_upgrade_1_Pin_834p0_569p0,th1007_mp_upgrade_1,POINT (409.57160176500616 -286.94077450665344)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_upgrade_1b_Pin_m281p0_m770p0,th1007_mp_upgrade_1b,POINT (287.59714625209637 -433.4195114251601)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_upgrade_1c_Pin_1115p0_m739p0,th1007_mp_upgrade_1c,POINT (440.3113524368695 -430.02829346812223)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_upgrade_1d_Pin_441p0_677p0,th1007_mp_upgrade_1d,POINT (366.5797084765994 -275.1262087208441)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_upgrade_1e_Pin_m1374p0_470p0,th1007_mp_upgrade_1e,POINT (168.02936161029328 -297.77079314364534)
http://cgi.di.uoa.gr/witcher/resource/Skellige_th1007_mp_upgrade_1f_Pin_m1429p0_m373p0,th1007_mp_upgrade_1f,POINT (162.01268443252644 -389.9900427495461)
http://cgi.di.uoa.gr/witcher/resource/Skellige_undvik_ship_rails_Pin_m1722p0_m311p0,undvik_ship_rails,POINT (129.96020419460484 -383.20760683547036)
http://cgi.di.uoa.gr/witcher/resource/Spooked_Mare,Spooked Mare,POINT (537.5627344556829 -251.05950063863983)
http://cgi.di.uoa.gr/witcher/resource/Strumpet_in_Distress,Strumpet in Distress,POINT (363.0790963004441 -166.1696575850467)
http://cgi.di.uoa.gr/witcher/resource/Sunken_Chest,Sunken Chest,POINT (330.37025127949346 -452.56348376327713)
http://cgi.di.uoa.gr/witcher/resource/Sunken_Treasure,Sunken Treasure,POINT (268.23438515273756 -327.63538999110784)
http://cgi.di.uoa.gr/witcher/resource/The_Bastion,The Bastion,POINT (281.1428925523101 -351.37391569037294)
http://cgi.di.uoa.gr/witcher/resource/The_Flame_of_Hatred,The Flame of Hatred,POINT (396.5537002349288 -146.259926353405)
http://cgi.di.uoa.gr/witcher/resource/The_Four_Faces_of_Hemdall,The Four Faces of Hemdall,POINT (538.7660698912362 -550.3618338791434)
http://cgi.di.uoa.gr/witcher/resource/The_Most_Truest_of_Basilisks,The Most Truest of Basilisks,POINT (527.1702920577219 -225.46127476938625)
http://cgi.di.uoa.gr/witcher/resource/The_Price_of_Passage,The Price of Passage,POINT (502.2284303026157 -235.74432276814622)
http://cgi.di.uoa.gr/witcher/resource/Thou_Shalt_Not_Pass,Thou Shalt Not Pass,POINT (403.5549245872393 -239.90129961870878)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Beauclair_Harbor_Pin_m164p0_m1238p0,Beauclair Harbor,POINT (300.39625952116404 -484.6159631636673)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Big_Feet_To_Fill_The_1st_Group_Pin_m911p0_m33p0,Big Feet To Fill: The 1st Group,POINT (218.67884403403968 -352.7960393497759)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Big_Feet_To_Fill_The_2nd_Group_Pin_m532p0_m131p0,Big Feet To Fill: The 2nd Group,POINT (260.13921949537854 -363.5166638591215)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Big_Feet_To_Fill_The_3th_Group_Pin_m715p0_m194p0,Big Feet To Fill: The 3th Group,POINT (240.12009361299067 -370.40849390084355)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Big_Feet_To_Fill_The_4th_Group_Pin_m242p0_370p0,Big Feet To Fill: The 4th Group,POINT (291.8635173417856 -308.7102059082836)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Big_Feet_To_Fill_The_5th_Group_Pin_m591p0_179p0,Big Feet To Fill: The 5th Group,POINT (253.6849657955923 -329.60448428874275)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Corvo_Bianco_Vineyard_Pin_m337p0_m786p0,Corvo Bianco Vineyard,POINT (281.47107494382465 -435.16981746750224)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Flovive_Harbor_Pin_250p0_m1070p0,Flovive Harbor,POINT (345.68542955017267 -466.237749719075)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Gelenser_Farm_Pin_388p0_m1539p0,Gelenser Farm,POINT (360.78181955984223 -517.5435955852286)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Grandmaster_armorer_Pin_m451p0_m1421p0,Grandmaster armorer,POINT (269.00014406627156 -504.63508852295536)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Lower_City_Pin_m311p0_m1173p0,Lower City,POINT (284.31532233695077 -477.5053448666524)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Mere_Lachaiselongue_Cemetery_Pin_m59p0_m1508p0,Mere-Lachaiselongue Cemetery,POINT (311.8826432241735 -514.1523776281907)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Naughty_Feathers_Pin_m719p0_m1118p0,Naughty Feathers,POINT (239.68251709097126 -471.4886678461014)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_35p0_m1748p0,Repair Table,POINT (322.16569149162956 -540.4069682633226)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_644p0_m822p0,Repair Table,POINT (388.7867169690843 -439.108006062772)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m1132p0_73p0,Repair Table,POINT (194.50274119246745 -341.20026181925937)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m20p0_285p0,Repair Table,POINT (316.14901431386266 -318.00870675822614)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m271p0_643p0,Repair Table,POINT (288.6910875571449 -278.84560906082106)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m366p0_m813p0,Repair Table,POINT (278.29864515918393 -438.1234589139546)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m461p0_m952p0,Repair Table,POINT (267.906202761223 -453.3292426568018)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m488p0_m1418p0,Repair Table,POINT (264.952561237592 -504.3069061400163)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Repair_Table_Pin_m509p0_m306p0,Repair Table,POINT (262.65528449699013 -382.66063619723843)
http://cgi.di.uoa.gr/witcher/resource/Touissant_The_Words_of_the_Prophet_Are_Written_on_Sarcophagi_Pin_m669p0_72p0,The Words of the Prophet Are Written on Sarcophagi,POINT (245.15222361621386 -341.3096559469057)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Tourney_blacksmith_Pin_m479p0_m959p0,Tourney blacksmith,POINT (265.9371084121357 -454.0950015503265)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Upper_City_Harbor_Pin_m595p0_m1524p0,Upper City Harbor,POINT (253.24738927357288 -515.9026836705328)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Whetstone_Pin_902p0_m509p0,Whetstone,POINT (417.0104026393361 -404.8676441094542)
http://cgi.di.uoa.gr/witcher/resource/Touissant_Wine_Wars_The_Dues_in_the_Machina_Pin_m23p0_99p0,Wine Wars: The Dues in the Machina,POINT (315.82083192234813 -338.3560145004534)
http://cgi.di.uoa.gr/witcher/resource/Touissant_beauclair_city_noticeboard_Pin_m508p0_m1338p0,beauclair_city_noticeboard,POINT (262.76467862749496 -495.5553759283056)
http://cgi.di.uoa.gr/witcher/resource/Touissant_bob_place_of_power_aard_0001_Pin_m643p0_m1865p0,bob_place_of_power_aard_0001,POINT (247.99647100933998 -553.2060811979494)
http://cgi.di.uoa.gr/witcher/resource/Touissant_bob_place_of_power_axii_0001_Pin_m1095p0_m1073p0,bob_place_of_power_axii_0001,POINT (198.55032402114693 -466.56593210201413)
http://cgi.di.uoa.gr/witcher/resource/Touissant_bob_place_of_power_igni_0001_Pin_1090p0_m854p0,bob_place_of_power_igni_0001,POINT (437.5764991742482 -442.6086181474563)
http://cgi.di.uoa.gr/witcher/resource/Touissant_bob_place_of_power_quen_0002_Pin_636p0_m1484p0,bob_place_of_power_quen_0002,POINT (387.91156392504547 -511.52691856467754)
http://cgi.di.uoa.gr/witcher/resource/Touissant_bob_place_of_power_yrden_0002_Pin_m184p0_723p0,bob_place_of_power_yrden_0002,POINT (298.208376911067 -270.0940788491105)
http://cgi.di.uoa.gr/witcher/resource/Touissant_castel_ravello_noticeboard_Pin_m775p0_m369p0,castel_ravello_noticeboard,POINT (233.55644578269954 -389.55246623896056)
http://cgi.di.uoa.gr/witcher/resource/Touissant_cockatrice_inn_noticeboard_Pin_m162p0_m655p0,cockatrice_inn_noticeboard,POINT (300.61504778217375 -420.8391867458261)
http://cgi.di.uoa.gr/witcher/resource/Touissant_coronata_vineyard_noticeboard_Pin_m430p0_m74p0,coronata_vineyard_noticeboard,POINT (271.29742080687345 -357.2811985832776)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_amphi_theater_Pin_m752p0_m1649p0,entrance_amphi_theater,POINT (236.07251078431113 -529.5769496263307)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_ancient_vampire_cave_Pin_m651p0_m1889p0,entrance_ancient_vampire_cave,POINT (247.12131796530116 -555.8315402614626)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_cave_devils_horns_Pin_1039p0_m1112p0,entrance_cave_devils_horns,POINT (431.9973985185008 -470.8323030802231)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_cave_passage2_Pin_m913p0_m1190p0,entrance_cave_passage2,POINT (218.46005577302998 -479.36504503664094)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_cave_passage_Pin_m899p0_m1144p0,entrance_cave_passage,POINT (219.99157360009792 -474.3329151649073)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_cave_thing2_Pin_28p0_364p0,entrance_cave_thing2,POINT (321.39993257809556 -309.36657067416195)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_cave_thing_Pin_76p0_405p0,entrance_cave_thing,POINT (326.65085084232845 -304.8814114406602)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_druid_cave_Pin_442p0_m31p0,entrance_druid_cave,POINT (366.68910260710425 -352.5772510944832)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_dun_tynne_cave_Pin_132p0_m375p0,entrance_dun_tynne_cave,POINT (332.77692215060017 -390.2088310048389)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_dun_tynne_infested_vineyard2_Pin_220p0_m579p0,entrance_dun_tynne_infested_vineyard2,POINT (342.40360563502713 -412.525233044701)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_elven_cave_pop_Pin_639p0_m1494p0,entrance_elven_cave_pop,POINT (388.23974631656006 -512.6208598411413)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_elven_chef_Pin_819p0_21p0,entrance_elven_chef,POINT (407.9306898074334 -346.88875645687125)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_fox_hollow2_Pin_m1198p0_m130p0,entrance_fox_hollow2,POINT (187.2827285791472 -363.4072697314751)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_fox_hollow_Pin_m1195p0_m90p0,entrance_fox_hollow,POINT (187.61091097066176 -359.03150462561973)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_graveyard_2_Pin_m36p0_m1524p0,entrance_graveyard_2,POINT (314.3987082257851 -515.9026836705328)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_graveyard_Pin_m14p0_m1535p0,entrance_graveyard,POINT (316.8053790968918 -517.106019074643)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_hansa_1_Pin_m1085p0_m27p0,entrance_hansa_1,POINT (199.64426532619547 -352.13967458389766)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_hansa_2_Pin_m1189p0_m20p0,entrance_hansa_2,POINT (188.26727575369088 -351.37391569037294)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_hostage_cave_Pin_m384p0_m1782p0,entrance_hostage_cave,POINT (276.32955081009663 -544.1263686032996)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_hotspring_cave_Pin_m1125p0_m965p0,entrance_hotspring_cave,POINT (195.2685001060014 -454.7513663162048)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_lebioda_shrine_Pin_498p0_m1647p0,entrance_lebioda_shrine,POINT (372.81517391537596 -529.3581613710379)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_olive_oil_cave_Pin_m228p0_m314p0,entrance_olive_oil_cave,POINT (293.3950351688535 -383.53578921840955)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_pop_ruins_Pin_1067p0_m857p0,entrance_pop_ruins,POINT (435.06043417263663 -442.93680053039543)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_shaelmaar_cave2_Pin_238p0_m742p0,entrance_shaelmaar_cave2,POINT (344.3726999841145 -430.3564758510614)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_shaelmaar_cave_Pin_199p0_m717p0,entrance_shaelmaar_cave,POINT (340.10632889442525 -427.62162265990185)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_small_treasure_cave_Pin_m847p0_m89p0,entrance_small_treasure_cave,POINT (225.68006838635023 -358.9221104979734)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_spriggan_cave_Pin_m896p0_m997p0,entrance_spriggan_cave,POINT (220.31975599161245 -458.251978400889)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_tesham_mutna_Pin_62p0_m2124p0,entrance_tesham_mutna,POINT (325.11933301526057 -581.5391602583626)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_th_cat_Pin_645p0_m1445p0,entrance_th_cat,POINT (388.8961110995892 -507.2605475864686)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_troll_chapel_cave_Pin_m884p0_m1557p0,entrance_troll_chapel_cave,POINT (221.6324855576707 -519.5126898828635)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_uw_cave_2_Pin_145p0_m1164p0,entrance_uw_cave_2,POINT (334.19904584716323 -476.52079771783497)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_uw_cave_Pin_133p0_m1435p0,entrance_uw_cave,POINT (332.886316281105 -506.1666063100048)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_uw_sharley_cave_Pin_m491p0_205p0,entrance_uw_sharley_cave,POINT (264.6243788460775 -326.7602369699368)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_werewolf_cave_Pin_652p0_m1p0,entrance_werewolf_cave,POINT (389.6618700131231 -349.2954272650917)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_winemaker_contract3_Pin_208p0_m158p0,entrance_winemaker_contract3,POINT (341.0908760689689 -366.4703053055738)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_winemaker_contract4_Pin_m835p0_m518p0,entrance_winemaker_contract4,POINT (226.99279795240844 -405.85219125827166)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_winemakers_contract_1_Pin_m1126p0_m1234p0,entrance_winemakers_contract_1,POINT (195.15910597549654 -484.1783866530818)
http://cgi.di.uoa.gr/witcher/resource/Touissant_entrance_winemakers_contract_2_Pin_395p0_m1479p0,entrance_winemakers_contract_2,POINT (361.54757847337623 -510.97994792644556)
http://cgi.di.uoa.gr/witcher/resource/Touissant_feet_of_lebioda_ft_Lebioda_Cargo_Harbor_Pin_m600p0_2p0,feet_of_lebioda_ft Lebioda Cargo Harbor,POINT (252.7004186210486 -348.9672448821525)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_cor_2_mp_Pin_m41p0_m135p0,lw_poi_ww_cor_2_mp,POINT (313.8517375732608 -363.954240369707)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_cor_3_mp_Pin_71p0_385p0,lw_poi_ww_cor_3_mp,POINT (326.1038801898042 -307.06929399358785)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_cor_4_mp_Pin_271p0_0p0,lw_poi_ww_cor_4_mp,POINT (347.98270629077456 -349.1860331374453)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_cor_5_mp_Pin_m24p0_102p0,lw_poi_ww_cor_5_mp,POINT (315.7114377918433 -338.0278321175142)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_ver_10_mp_Pin_m883p0_m890p0,lw_poi_ww_ver_10_mp,POINT (221.74187968817554 -446.54680674272606)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_ver_11_mp_Pin_m1218p0_m227p0,lw_poi_ww_ver_11_mp,POINT (185.09484596905017 -374.0185001131742)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_ver_12_mp_Pin_m1029p0_m423p0,lw_poi_ww_ver_12_mp,POINT (205.77033663446718 -395.45974913186524)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_ver_13_mp_Pin_m780p0_m123p0,lw_poi_ww_ver_13_mp,POINT (233.0094751301753 -362.64151083795036)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_poi_ww_ver_9_mp_Pin_m393p0_m515p0,lw_poi_ww_ver_9_mp,POINT (275.3450036355529 -405.52400887533247)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_ww_poi_bel_5_mp_Pin_m253p0_m2031p0,lw_ww_poi_bel_5_mp,POINT (290.6601819062322 -571.365506387249)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_ww_poi_bel_6_mp_Pin_258p0_m1558p0,lw_ww_poi_bel_6_mp,POINT (346.5605825942115 -519.6220840105099)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_ww_poi_bel_7_mp_Pin_710p0_m1404p0,lw_ww_poi_bel_7_mp,POINT (396.00672958240455 -502.77538835296684)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_ww_poi_bel_8_mp_Pin_151p0_m1960p0,lw_ww_poi_bel_8_mp,POINT (334.85541063019235 -563.5985233243557)
http://cgi.di.uoa.gr/witcher/resource/Touissant_lw_ww_poi_bel_9_mp_Pin_m138p0_m1549p0,lw_ww_poi_bel_9_mp,POINT (303.24050691429017 -518.6375368616924)
http://cgi.di.uoa.gr/witcher/resource/Touissant_mq7024_alchemy_table_Pin_m405p0_m798p0,mq7024_alchemy_table,POINT (274.03227406949475 -436.48254699925883)
http://cgi.di.uoa.gr/witcher/resource/Touissant_mq7024_mutagen_dismantling_table_Pin_m404p0_m802p0,mq7024_mutagen_dismantling_table,POINT (274.1416681999996 -436.92012350984436)
http://cgi.di.uoa.gr/witcher/resource/Touissant_mq7024_player_stash_Pin_m401p0_m798p0,mq7024_player_stash,POINT (274.46985059151416 -436.48254699925883)
http://cgi.di.uoa.gr/witcher/resource/Touissant_mq7024_whetstone_Pin_m366p0_m810p0,mq7024_whetstone,POINT (278.29864515918393 -437.7952765310155)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_01_signal_stake_Pin_926p0_m459p0,poi_bar_a_01_signal_stake,POINT (419.63586177145254 -399.39793772713506)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_02_mp_Pin_1028p0_m1116p0,poi_bar_a_02_mp,POINT (430.79406308294745 -471.2698795908086)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_02_mp_post_Pin_983p0_m1129p0,poi_bar_a_02_mp_post,POINT (425.8713272102291 -472.6920032502116)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_03_mp_Pin_441p0_m1196p0,poi_bar_a_03_mp,POINT (366.5797084765994 -480.0214098025192)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_05_mp_Pin_709p0_m1085p0,poi_bar_a_05_mp,POINT (395.8973354518997 -467.8786616337707)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_08_mp_Pin_910p0_m707p0,poi_bar_a_08_mp,POINT (417.8855556833749 -426.527681383438)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_08_mp_post_Pin_910p0_m707p0,poi_bar_a_08_mp_post,POINT (417.8855556833749 -426.527681383438)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_09_mp_Pin_1046p0_m688p0,poi_bar_a_09_mp,POINT (432.76315743203475 -424.44919295815674)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_09_mp_post_Pin_1046p0_m689p0,poi_bar_a_09_mp_post,POINT (432.76315743203475 -424.5585870858031)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_10_mp_Pin_839p0_m1303p0,poi_bar_a_10_mp,POINT (410.11857241753046 -491.7265814606822)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_11_mp_Pin_1053p0_m604p0,poi_bar_a_11_mp,POINT (433.52891634556875 -415.26008623586057)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_12_mp_Pin_737p0_m588p0,poi_bar_a_12_mp,POINT (398.96037110603555 -413.50978019351845)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_12_mp_b_Pin_736p0_m582p0,poi_bar_a_12_mp_b,POINT (398.85097697553067 -412.85341542764013)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_13_mp_ban_Pin_1124p0_m848p0,poi_bar_a_13_mp_ban,POINT (441.29589961141323 -441.952253381578)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_a_13_nest_Pin_1095p0_m851p0,poi_bar_a_13_nest,POINT (438.1234698267725 -442.28043576451716)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_b_04_mp_Pin_681p0_m246p0,poi_bar_b_04_mp,POINT (392.83429979776383 -376.0969885384555)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_b_05_mp_Pin_652p0_m1p0,poi_bar_b_05_mp,POINT (389.6618700131231 -349.2954272650917)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_b_06_mp_Pin_923p0_m299p0,poi_bar_b_06_mp,POINT (419.307679379938 -381.89487730371377)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_b_07_mp_Pin_944p0_m86p0,poi_bar_b_07_mp,POINT (421.6049561205399 -358.5939281150342)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_bar_b_14_mp_Pin_885p0_m204p0,poi_bar_b_14_mp,POINT (415.15070242075365 -371.5024351773074)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_a_04_mp_Pin_399p0_m1456p0,poi_car_a_04_mp,POINT (361.98515499539565 -508.4638829905788)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_a_05_mp_Pin_735p0_m1600p0,poi_car_a_05_mp,POINT (398.74158284502585 -524.216637371658)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_a_06_mp_Pin_639p0_m1367p0,poi_car_a_06_mp,POINT (388.23974631656006 -498.72780563005074)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_a_07_mp_Pin_414p0_m1818p0,poi_car_a_07_mp,POINT (363.6260669529684 -548.0645571985694)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_b_03_mp_Pin_m372p0_m1989p0,poi_car_b_03_mp,POINT (277.6422803761549 -566.7709530261009)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_b_08_mp_Pin_m236p0_m2244p0,poi_car_b_08_mp,POINT (292.51988212481467 -594.6664555759285)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_b_09_mp_Pin_m2p0_m1995p0,poi_car_b_09_mp,POINT (318.11810866295 -567.4273177919791)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_car_b_10_mp_Pin_m483p0_m1614p0,poi_car_b_10_mp,POINT (265.49953189011626 -525.7481551587073)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_cor_ww1_nest_Pin_m292p0_57p0,poi_cor_ww1_nest,POINT (286.393810816543 -342.9505678616015)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_dun_a_01_mp_Pin_202p0_m528p0,poi_dun_a_01_mp,POINT (340.4345112859398 -406.94613253473545)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_dun_a_02_mp_Pin_479p0_m563p0,poi_dun_a_02_mp,POINT (370.7366854357838 -410.7749270023589)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_dun_a_04_cave_mp_Pin_294p0_m634p0,poi_dun_a_04_cave_mp,POINT (350.49877129238615 -418.54191006525207)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_dun_a_04_mp_Pin_220p0_m612p0,poi_dun_a_04_mp,POINT (342.40360563502713 -416.1352392570316)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_dun_b_03_mp_Pin_209p0_m150p0,poi_dun_b_03_mp,POINT (341.2002701994738 -365.59515228440273)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_dun_b_08_mp_Pin_416p0_m198p0,poi_dun_b_08_mp,POINT (363.8448552139781 -370.8460704114291)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_a_08_mp_Pin_m530p0_m1829p0,poi_gor_a_08_mp,POINT (260.35800775638825 -549.2678926026796)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_a_09_mp_Pin_m794p0_m1802p0,poi_gor_a_09_mp,POINT (231.47795730310736 -546.3142511562273)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_a_09_mp_b_Pin_m799p0_m1811p0,poi_gor_a_09_mp_b,POINT (230.93098665058312 -547.2987983050448)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_a_10_mp_Pin_m787p0_m1672p0,poi_gor_a_10_mp,POINT (232.2437162166413 -532.0930145621975)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_b_02_mp_Pin_m1116p0_m1237p0,poi_gor_b_02_mp,POINT (196.25304728054505 -484.50656903602095)
http://cgi.di.uoa.gr/witcher/resource/Touissant_poi_gor_b_04_mp_Pin_m1189p0_m825p0,poi_gor_b_04_mp,POINT (188.26727575369088 -439.4361884457112)
